,sample_num,Observed,Shannon,InvSimpson,full_site,site,zone,site_zone,sample,spp,year,time,season,seq_run,lib_size,is.neg,even
73,1196,52,2.61411586,7.379087127,W Washer,LK1,Inshore,LK1-I,LK1-I_1196,srad,2018,Post,Fall,run2,4936,FALSE,0.661593171
74,1197,97,1.37235431,1.591638509,W Washer,LK1,Inshore,LK1-I,LK1-I_1197,srad,2018,Post,Fall,run2,13866,FALSE,0.299987107
75,1198,119,3.363394263,12.71982406,W Washer,LK1,Inshore,LK1-I,LK1-I_1198,srad,2018,Post,Fall,run2,10941,FALSE,0.703768017
76,1199,30,0.379842728,1.127908406,W Washer,LK1,Inshore,LK1-I,LK1-I_1199,srad,2018,Post,Fall,run2,10593,FALSE,0.111679119
77,120,587,5.025047596,43.18189965,Carysfort,UK2,Offshore,UK2-O,UK2-O_120,srad,2015,Pre,Spring,run1,41301,FALSE,0.788239691
78,1200,60,2.426391453,5.310384716,W Washer,LK1,Inshore,LK1-I,LK1-I_1200,ssid,2018,Post,Fall,run2,4258,FALSE,0.592620239
79,1201,82,0.974624592,1.364552793,W Washer,LK1,Inshore,LK1-I,LK1-I_1201,ssid,2018,Post,Fall,run2,31112,FALSE,0.221167843
80,1202,86,1.555587446,2.122529713,W Washer,LK1,Inshore,LK1-I,LK1-I_1202,ssid,2018,Post,Fall,run2,27776,FALSE,0.349229044
81,1203,64,0.763786112,1.272009245,W Washer,LK1,Inshore,LK1-I,LK1-I_1203,ssid,2018,Post,Fall,run2,24647,FALSE,0.183651739
82,1204,103,1.729385433,2.469950135,W Washer,LK1,Inshore,LK1-I,LK1-I_1204,ssid,2018,Post,Fall,run2,39641,FALSE,0.373136258
83,1205,36,0.424740146,1.141153309,W Washer,LK1,Inshore,LK1-I,LK1-I_1205,ssid,2018,Post,Fall,run2,22638,FALSE,0.118525995
84,1206,58,2.882882937,8.400188134,W Washer,LK1,Inshore,LK1-I,LK1-I_1206,ssid,2018,Post,Fall,run2,3654,FALSE,0.709992217
85,1207,104,3.795869182,23.10989541,W Washer,LK1,Inshore,LK1-I,LK1-I_1207,ssid,2018,Post,Fall,run2,5361,FALSE,0.81730183
86,1208,411,5.557896272,175.3430046,W Washer,LK1,Inshore,LK1-I,LK1-I_1208,ssid,2018,Post,Fall,run2,14735,FALSE,0.923454381
87,1209,151,1.765171828,1.878737391,W Washer,LK1,Inshore,LK1-I,LK1-I_1209,ssid,2018,Post,Fall,run2,25162,FALSE,0.351818492
88,121,424,4.555554181,29.48233303,Basin Hill,UK2,Inshore,UK2-I,UK2-I_121,ssid,2015,Pre,Spring,run1,19599,FALSE,0.753017338
89,122,81,2.77138526,6.275606849,Basin Hill,UK2,Inshore,UK2-I,UK2-I_122,ssid,2015,Pre,Spring,run1,35138,FALSE,0.630655894
90,1221,228,4.239414777,22.7531751,E Sambo,LK1,Offshore,LK1-O,LK1-O_1221,srad,2018,Post,Fall,run2,11139,FALSE,0.780833468
91,1222,84,3.093880692,6.320002536,E Sambo,LK1,Offshore,LK1-O,LK1-O_1222,srad,2018,Post,Fall,run2,6828,FALSE,0.698264188
92,1223,122,1.74893004,2.259095486,E Sambo,LK1,Offshore,LK1-O,LK1-O_1223,srad,2018,Post,Fall,run2,36756,FALSE,0.364055449
93,1225,155,3.12431323,7.061021668,E Sambo,LK1,Offshore,LK1-O,LK1-O_1225,srad,2018,Post,Fall,run2,19596,FALSE,0.619482427
94,1226,87,1.213478751,1.529090958,E Sambo,LK1,Offshore,LK1-O,LK1-O_1226,srad,2018,Post,Fall,run2,19896,FALSE,0.271720492
95,1227,172,3.484772759,12.48693826,E Sambo,LK1,Offshore,LK1-O,LK1-O_1227,srad,2018,Post,Fall,run2,12426,FALSE,0.676984264
96,1228,50,2.634040984,6.543634485,E Sambo,LK1,Offshore,LK1-O,LK1-O_1228,srad,2018,Post,Fall,run2,7224,FALSE,0.6733194
97,123,166,3.833707982,20.62196615,Basin Hill,UK2,Inshore,UK2-I,UK2-I_123,ssid,2015,Pre,Spring,run1,19606,FALSE,0.749944667
98,1230,233,2.238923789,3.707591124,E Sambo,LK1,Offshore,LK1-O,LK1-O_1230,ssid,2018,Post,Fall,run2,46758,FALSE,0.410733442
99,1231,38,0.393656097,1.122160238,E Sambo,LK1,Offshore,LK1-O,LK1-O_1231,ssid,2018,Post,Fall,run2,25118,FALSE,0.108219044
100,1232,132,1.463172004,1.657530607,E Sambo,LK1,Offshore,LK1-O,LK1-O_1232,ssid,2018,Post,Fall,run2,40485,FALSE,0.299658276
101,1233,590,5.736052401,179.389907,E Sambo,LK1,Offshore,LK1-O,LK1-O_1233,ssid,2018,Post,Fall,run2,25051,FALSE,0.899050507
102,1234,342,5.20024357,92.15345997,E Sambo,LK1,Offshore,LK1-O,LK1-O_1234,ssid,2018,Post,Fall,run2,11595,FALSE,0.891244601
103,1235,122,2.803115958,4.867109951,E Sambo,LK1,Offshore,LK1-O,LK1-O_1235,ssid,2018,Post,Fall,run2,8535,FALSE,0.583493688
104,1236,227,4.702011285,50.763142,E Sambo,LK1,Offshore,LK1-O,LK1-O_1236,ssid,2018,Post,Fall,run2,5871,FALSE,0.866738176
105,1237,177,4.19499605,25.26557745,E Sambo,LK1,Offshore,LK1-O,LK1-O_1237,ssid,2018,Post,Fall,run2,8659,FALSE,0.810447199
106,1238,40,2.667998103,10.37824306,E Sambo,LK1,Offshore,LK1-O,LK1-O_1238,ssid,2018,Post,Fall,run2,4246,FALSE,0.723254348
107,124,131,3.308268655,11.34640839,Basin Hill,UK2,Inshore,UK2-I,UK2-I_124,ssid,2015,Pre,Spring,run1,32947,FALSE,0.678591744
108,125,113,2.275752303,2.913813757,Basin Hill,UK2,Inshore,UK2-I,UK2-I_125,ssid,2015,Pre,Spring,run1,70246,FALSE,0.481397421
109,126,93,3.128633573,9.348797322,Basin Hill,UK2,Inshore,UK2-I,UK2-I_126,ssid,2015,Pre,Spring,run1,44139,FALSE,0.690251494
110,127,77,2.556236523,5.123576265,Basin Hill,UK2,Inshore,UK2-I,UK2-I_127,ssid,2015,Pre,Spring,run1,25263,FALSE,0.588478598
111,128,149,3.764627387,18.71237841,Basin Hill,UK2,Inshore,UK2-I,UK2-I_128,ssid,2015,Pre,Spring,run1,64950,FALSE,0.752331691
112,129,181,3.816082388,11.2045394,Basin Hill,UK2,Inshore,UK2-I,UK2-I_129,ssid,2015,Pre,Spring,run1,22377,FALSE,0.734074169
113,130,30,1.019889432,2.158158257,Basin Hill,UK2,Inshore,UK2-I,UK2-I_130,ssid,2015,Pre,Spring,run1,19080,FALSE,0.299861877
114,141,553,4.275072404,24.53968933,Basin Hill,UK2,Inshore,UK2-I,UK2-I_141,srad,2015,Pre,Spring,run1,103651,FALSE,0.67693271
115,143,716,5.402137566,59.93307334,Basin Hill,UK2,Inshore,UK2-I,UK2-I_143,srad,2015,Pre,Spring,run1,23891,FALSE,0.821782841
116,144,421,4.524212744,36.44450041,Basin Hill,UK2,Inshore,UK2-I,UK2-I_144,srad,2015,Pre,Spring,run1,24183,FALSE,0.74871548
117,145,880,5.748853208,154.0397124,Basin Hill,UK2,Inshore,UK2-I,UK2-I_145,srad,2015,Pre,Spring,run1,85762,FALSE,0.847923219
118,147,544,5.191918543,66.59511801,Basin Hill,UK2,Inshore,UK2-I,UK2-I_147,srad,2015,Pre,Spring,run1,32584,FALSE,0.824251528
119,148,492,5.516204422,114.9341153,Basin Hill,UK2,Inshore,UK2-I,UK2-I_148,srad,2015,Pre,Spring,run1,13253,FALSE,0.889928751
120,149,1160,6.083952988,90.95638985,Basin Hill,UK2,Inshore,UK2-I,UK2-I_149,srad,2015,Pre,Spring,run1,38483,FALSE,0.862216816
121,150,285,4.480856607,42.42885871,Basin Hill,UK2,Inshore,UK2-I,UK2-I_150,srad,2015,Pre,Spring,run1,12348,FALSE,0.792722722
122,2,180,3.236013994,9.616222312,E Sambo,LK1,Offshore,LK1-O,LK1-O_2,ssid,2015,Pre,Spring,run1,70480,FALSE,0.623154416
123,21,1016,6.258948424,263.254659,E Sambo,LK1,Offshore,LK1-O,LK1-O_21,srad,2015,Pre,Spring,run1,39655,FALSE,0.903998288
124,22,1724,6.810996053,390.8013653,E Sambo,LK1,Offshore,LK1-O,LK1-O_22,srad,2015,Pre,Spring,run1,65465,FALSE,0.913932936
125,23,1236,5.801398022,72.12840218,E Sambo,LK1,Offshore,LK1-O,LK1-O_23,srad,2015,Pre,Spring,run1,76481,FALSE,0.814844792
126,24,810,5.592016824,92.51173415,E Sambo,LK1,Offshore,LK1-O,LK1-O_24,srad,2015,Pre,Spring,run1,31588,FALSE,0.834998989
127,25,1296,5.785823513,75.53259107,E Sambo,LK1,Offshore,LK1-O,LK1-O_25,srad,2015,Pre,Spring,run1,111940,FALSE,0.807282396
128,26,1311,6.336780484,186.1721025,E Sambo,LK1,Offshore,LK1-O,LK1-O_26,srad,2015,Pre,Spring,run1,48581,FALSE,0.88273878
129,27,962,6.014365244,157.6817745,E Sambo,LK1,Offshore,LK1-O,LK1-O_27,srad,2015,Pre,Spring,run1,32262,FALSE,0.875579064
130,28,1567,6.25120569,156.2626967,E Sambo,LK1,Offshore,LK1-O,LK1-O_28,srad,2015,Pre,Spring,run1,103799,FALSE,0.849704385
131,29,1303,6.452338161,289.0431745,E Sambo,LK1,Offshore,LK1-O,LK1-O_29,srad,2015,Pre,Spring,run1,48318,FALSE,0.899603487
132,3,340,4.581193042,48.52768919,E Sambo,LK1,Offshore,LK1-O,LK1-O_3,ssid,2015,Pre,Spring,run1,34089,FALSE,0.785938546
133,30,1063,5.000469424,31.2762605,E Sambo,LK1,Offshore,LK1-O,LK1-O_30,srad,2015,Pre,Spring,run1,90325,FALSE,0.717545815
134,31,66,2.014355086,3.615704834,Rocky Top,UK1,Offshore,UK1-O,UK1-O_31,ssid,2015,Pre,Spring,run1,58435,FALSE,0.480792621
135,32,106,2.510779958,4.005159553,Rocky Top,UK1,Offshore,UK1-O,UK1-O_32,ssid,2015,Pre,Spring,run1,26430,FALSE,0.538396644
136,33,206,3.949862388,17.25680009,Rocky Top,UK1,Offshore,UK1-O,UK1-O_33,ssid,2015,Pre,Spring,run1,34772,FALSE,0.741357769
137,35,39,0.90376308,1.489418175,Rocky Top,UK1,Offshore,UK1-O,UK1-O_35,ssid,2015,Pre,Spring,run1,9590,FALSE,0.246689743
138,36,137,2.686614265,5.51147527,Rocky Top,UK1,Offshore,UK1-O,UK1-O_36,ssid,2015,Pre,Spring,run1,17428,FALSE,0.546061927
139,37,205,3.374986736,10.06951378,Rocky Top,UK1,Offshore,UK1-O,UK1-O_37,ssid,2015,Pre,Spring,run1,96914,FALSE,0.634037274
140,38,128,3.679549114,19.62918369,Rocky Top,UK1,Offshore,UK1-O,UK1-O_38,ssid,2015,Pre,Spring,run1,96585,FALSE,0.758352466
141,39,149,3.078876628,8.803504571,Rocky Top,UK1,Offshore,UK1-O,UK1-O_39,ssid,2015,Pre,Spring,run1,51237,FALSE,0.615289701
142,4,943,5.647440939,63.47596776,E Sambo,LK1,Offshore,LK1-O,LK1-O_4,ssid,2015,Pre,Spring,run1,41597,FALSE,0.824556327
143,40,869,5.580178779,100.4693441,Rocky Top,UK1,Offshore,UK1-O,UK1-O_40,ssid,2015,Pre,Spring,run1,60700,FALSE,0.82457453
144,5,1828,5.979758993,76.13685684,E Sambo,LK1,Offshore,LK1-O,LK1-O_5,ssid,2015,Pre,Spring,run1,169421,FALSE,0.796135895
145,51,2565,6.989415096,393.1759358,Rocky Top,UK1,Offshore,UK1-O,UK1-O_51,srad,2015,Pre,Spring,run1,167874,FALSE,0.890403818
146,52,891,4.359017352,7.07292373,Rocky Top,UK1,Offshore,UK1-O,UK1-O_52,srad,2015,Pre,Spring,run1,62302,FALSE,0.641754463
147,53,1377,6.265701998,178.9700848,Rocky Top,UK1,Offshore,UK1-O,UK1-O_53,srad,2015,Pre,Spring,run1,70484,FALSE,0.866905725
148,54,1949,6.039592807,63.99819681,Rocky Top,UK1,Offshore,UK1-O,UK1-O_54,srad,2015,Pre,Spring,run1,181630,FALSE,0.797298435
149,55,704,5.890648166,142.0564651,Rocky Top,UK1,Offshore,UK1-O,UK1-O_55,srad,2015,Pre,Spring,run1,40297,FALSE,0.89840587
150,56,753,5.030379888,33.55249435,Rocky Top,UK1,Offshore,UK1-O,UK1-O_56,srad,2015,Pre,Spring,run1,54968,FALSE,0.759409776
151,57,1080,5.984315311,108.1538485,Rocky Top,UK1,Offshore,UK1-O,UK1-O_57,srad,2015,Pre,Spring,run1,48652,FALSE,0.85677285
152,58,1321,6.251771034,227.2328925,Rocky Top,UK1,Offshore,UK1-O,UK1-O_58,srad,2015,Pre,Spring,run1,61825,FALSE,0.869975716
153,59,786,5.938406918,179.2178804,Rocky Top,UK1,Offshore,UK1-O,UK1-O_59,srad,2015,Pre,Spring,run1,22626,FALSE,0.890722274
154,6,555,5.01560907,19.20538594,E Sambo,LK1,Offshore,LK1-O,LK1-O_6,ssid,2015,Pre,Spring,run1,45741,FALSE,0.793738626
155,60,1146,6.021170284,131.836989,Rocky Top,UK1,Offshore,UK1-O,UK1-O_60,srad,2015,Pre,Spring,run1,55139,FALSE,0.854790199
156,61,129,2.578147065,4.276967731,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_61,ssid,2015,Pre,Spring,run1,46254,FALSE,0.530503413
157,62,106,3.194116051,9.110433431,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_62,ssid,2015,Pre,Spring,run1,23378,FALSE,0.684927151
158,63,176,3.492820608,12.0577457,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_63,ssid,2015,Pre,Spring,run1,53056,FALSE,0.675530687
159,64,125,3.057927145,8.505489536,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_64,ssid,2015,Pre,Spring,run1,31710,FALSE,0.633332321
160,65,117,3.30017917,10.79454714,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_65,ssid,2015,Pre,Spring,run1,21814,FALSE,0.692998453
161,66,190,4.037614636,23.08174488,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_66,ssid,2015,Pre,Spring,run1,57256,FALSE,0.769505644
162,67,122,3.280620213,12.01065011,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_67,ssid,2015,Pre,Spring,run1,25109,FALSE,0.682890475
163,68,210,3.038255242,4.134396226,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_68,ssid,2015,Pre,Spring,run1,42722,FALSE,0.568205375
164,69,193,3.132928106,6.329520317,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_69,ssid,2015,Pre,Spring,run1,108060,FALSE,0.595309242
165,7,955,5.365530294,38.69156604,E Sambo,LK1,Offshore,LK1-O,LK1-O_7,ssid,2015,Pre,Spring,run1,87762,FALSE,0.781952202
166,70,170,3.160836043,7.650005057,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_70,ssid,2015,Pre,Spring,run1,67150,FALSE,0.615451732
167,701,290,3.269912816,4.9044045,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_701,ssid,2017,Irma,Fall,run1,30123,FALSE,0.576716312
168,702,326,4.106968452,11.81450363,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_702,ssid,2017,Irma,Fall,run1,23417,FALSE,0.709701275
169,703,140,3.369466922,12.62673625,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_703,ssid,2017,Irma,Fall,run1,6191,FALSE,0.681851626
170,704,334,3.74569306,6.370190578,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_704,ssid,2017,Irma,Fall,run1,58715,FALSE,0.644571017
171,705,15,0.71918351,1.420714395,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_705,ssid,2017,Irma,Fall,run1,23770,FALSE,0.265572444
